"alpha","beta","sigma"
6.88085313634716,-0.472575872606076,0.590837337554627
6.73103526976819,-0.458246732473831,0.544324951990628
7.35533251034772,-0.535124072093574,0.569442009371992
7.0219795850967,-0.485410471599829,0.615968476884598
6.5866846054008,-0.429494005086558,0.562054062676466
6.92214770964447,-0.473866176228223,0.57409163723461
7.25233867860036,-0.524353824951942,0.639249306401092
7.03964397782215,-0.489805123970546,0.618501228787203
6.96364254597637,-0.493652778994917,0.59551586540566
7.08897776899027,-0.495436854119434,0.592677409111766
6.95212930457179,-0.479889819032212,0.612054023071442
6.86396162752429,-0.473978432582989,0.636719088632412
7.15773983500154,-0.51495602257843,0.605667667558038
7.07928534431716,-0.496437996881714,0.66671762214323
7.16064015119111,-0.509119887028576,0.616595388103735
6.63825208464349,-0.448263703923091,0.60496734681496
7.23081779407544,-0.505289685292666,0.61917706100388
7.04240652316366,-0.489608823877258,0.569737494573613
7.06613983327458,-0.485593468804632,0.601690914117906
6.96961511268626,-0.480376496457414,0.587073942436924
7.52677696949212,-0.551803772229776,0.605730584377597
7.20813617163996,-0.518197032223807,0.531573799956753
7.29948214812904,-0.524256951180537,0.611390146724011
6.79666081523775,-0.461525841199337,0.61953524818087
7.40448895893653,-0.531095430875793,0.598502405634496
6.92877442586185,-0.483059753413184,0.557893929090471
7.35431651842292,-0.528656473639081,0.582783597407002
6.95115686398718,-0.480519880879266,0.551977557086959
6.96817150600666,-0.477394321058027,0.594592448541015
7.07538472382493,-0.490736946224068,0.610335541172944
7.02217770017863,-0.49055165558197,0.53044210658178
7.47256317365534,-0.55023561839957,0.561346833478749
6.78702717154027,-0.453916509392318,0.547163447753736
7.09327933637921,-0.502940331242157,0.684567880026074
6.98046770387515,-0.495456527995756,0.606601608732649
6.89448324249252,-0.477615435445246,0.60992720153717
7.06104253493836,-0.506797288270805,0.585232653839782
7.04979293872009,-0.490286958205808,0.594286721575682
7.47443508062604,-0.551840190823996,0.599946589270857
7.07443321079136,-0.487474624905614,0.605422486550723
7.00937459988429,-0.470545159858535,0.5680904395687
6.8823368861977,-0.473025370839073,0.631734483063965
7.21177697410773,-0.505091738643716,0.585376716319381
7.04538429689695,-0.49612593202359,0.553769437772574
7.18278737053674,-0.508323268588653,0.560692549616668
6.93759246667856,-0.484699116925456,0.566740525912363
6.99402897205334,-0.480900258019651,0.60590235731444
7.18758949043226,-0.519439604361115,0.626873092756701
7.02595932393815,-0.487850855228768,0.581608880490221
7.27758134800606,-0.528202579854611,0.567558686078935
7.16702506027533,-0.509204520787781,0.6286222529821
7.09153772317697,-0.503210689936064,0.599266412075151
7.27996473363154,-0.515953106436105,0.625136161248337
7.25472897129815,-0.521008297835514,0.528420406161493
7.12666274724419,-0.512256834020309,0.617289508958169
6.99125626135419,-0.489740851526318,0.545095462116984
6.75496845031889,-0.460697368401364,0.577608948316121
7.02982596482886,-0.500865304911897,0.58686530302433
7.20099353841609,-0.515151492409402,0.593293833744771
7.15282405668817,-0.506436425439743,0.612386935488673
6.88637966794795,-0.466717713584327,0.587551960026335
6.98674177458751,-0.48002255954785,0.562570849485879
7.01061674987476,-0.493920365942042,0.549295578057943
7.08559619302715,-0.500334250843724,0.578800845280122
6.97925212308483,-0.483691744234855,0.631353090911588
7.22361793283732,-0.515043057420871,0.60255270097024
7.24729556584178,-0.516256333053413,0.583421066327396
6.99845213676214,-0.49567451900548,0.592431487263426
6.94071641872076,-0.47645614008369,0.569609676981352
7.06495611434526,-0.494188050519821,0.584209579934315
7.02611793424109,-0.487499135177527,0.592589025913624
6.76894707531012,-0.46248164422436,0.558842412128529
6.92905374121882,-0.481662055411637,0.598602547789242
6.87655432449624,-0.465185849187288,0.60497282600855
7.42890336230254,-0.535939012810282,0.560210149719929
7.25062411859381,-0.515934119296245,0.575834547127717
7.00810709558632,-0.489461715090698,0.605299899426813
7.10433756495247,-0.49240192592375,0.612615653213465
6.92390375017774,-0.474606470480978,0.586188557232455
7.036423979546,-0.486207212656105,0.610786015351883
7.05611505003022,-0.506444133397273,0.589860493854568
7.09525443084398,-0.491083561879484,0.576522989786145
7.27698402984048,-0.52156201969824,0.588315385629317
6.8745183839221,-0.473256015637142,0.64101854956838
7.21325592497778,-0.509184258423257,0.545527215414894
7.02935902545263,-0.484971630735565,0.617045903731215
6.95837001708165,-0.480928513389829,0.555543175742641
7.12465887887818,-0.50507847626112,0.589644562448413
7.24813912719367,-0.522375986058911,0.61411045279461
6.92832549690741,-0.480894203557951,0.601539117316831
7.06713501195528,-0.491404806791894,0.610066713202399
7.08946834113316,-0.496082620503906,0.580737712673847
7.41365952354566,-0.54276452434457,0.645858385434007
6.85936121095714,-0.467359352642199,0.571585465731097
6.88965467149044,-0.476397733346308,0.564661224294714
7.17821131108243,-0.517234882370459,0.573039699143162
6.8720291040512,-0.47244045759527,0.634905011451945
7.05837447997976,-0.489370809733592,0.588740691623163
7.17999202622294,-0.502915492141353,0.576662502293165
6.97427370374392,-0.481918593560559,0.629611228528704
6.88576713947637,-0.467139025347776,0.552987375513481
6.97661546908835,-0.489736191442997,0.606082391104364
6.91422511675408,-0.473082814779765,0.54805244678796
6.98873357386694,-0.492142343523543,0.572990857895006
6.91422511675408,-0.473082814779765,0.54805244678796
6.99440054161367,-0.482216755222207,0.632123058694651
7.15522999949376,-0.511987000117999,0.564342327011688
6.85652998090711,-0.47358464784975,0.602793200579879
6.63943674663732,-0.443363542776639,0.572707641935122
7.18701125832015,-0.507960938383743,0.559385264502659
7.08727685039912,-0.499364264459264,0.589121864708531
6.99827954792977,-0.48942636580797,0.607866601462074
7.03304863779899,-0.499564888429683,0.582139634846928
7.0191890288961,-0.490170216480824,0.580289718601028
7.31389819025621,-0.525366975007283,0.58745544717015
6.87958802341418,-0.466309309832694,0.564874125407239
7.07662429851899,-0.4966228159978,0.573153970375345
6.60140009855311,-0.432937642251322,0.642676734961114
7.07872448681389,-0.492438773465538,0.594377911353121
7.13656750132669,-0.506793781299172,0.617189552652774
7.16677579439959,-0.516423518100488,0.612422929376149
7.01265919991883,-0.486859524267447,0.559036655560588
7.02530991910005,-0.4942184161669,0.560390686581556
6.87885713914883,-0.473526416155086,0.597398134181554
6.98623969548711,-0.476989667626852,0.586691985354685
7.30802569969343,-0.52157438211202,0.557083223875175
7.26722590231277,-0.526601530159359,0.646665084664496
7.10403457359163,-0.491833664702457,0.612406504373355
6.93594445235073,-0.47118351024283,0.542697410373328
6.92485083309928,-0.484506239353149,0.586407463563657
7.04513877767046,-0.49957542270794,0.606770108529965
6.97040249395928,-0.486865089085403,0.543820550544716
6.99840733321521,-0.479132877845721,0.618274375836213
7.1307917161319,-0.511117190186196,0.591438331951336
7.24208228566852,-0.518184468650022,0.590025288757353
7.19691602529521,-0.518448130383423,0.59097542284771
6.66945988592807,-0.445773263877893,0.611169049523614
6.76481727317668,-0.459696276309638,0.577524802958594
6.95171510581925,-0.485349545699566,0.619218908635239
7.37663504631775,-0.539090467331597,0.591760732901043
6.92306427820012,-0.474774133775859,0.578361210667672
7.18397369383807,-0.507403927855175,0.571552599758054
7.06329215623903,-0.499531539784344,0.609470320891932
7.08973901462814,-0.496760024605339,0.620759638081928
7.10851899307499,-0.508037750897651,0.607212866481957
6.71977964557761,-0.463119560230254,0.622866026674923
6.91098103324542,-0.482286949742382,0.577423991026685
7.13046562362683,-0.507732803609012,0.595029265110298
6.88353589437681,-0.474373199430989,0.573862718114646
6.97002194344743,-0.491747661909764,0.548398015279641
7.08271925320505,-0.508951604424857,0.586974522580104
7.02580437135583,-0.493451754232475,0.558430027636512
7.0971470992391,-0.502123784289522,0.59147577346466
7.38430265088912,-0.540817749824482,0.608907785572788
6.86316580696544,-0.479168327505309,0.584901022572189
7.07245763421183,-0.503283142494154,0.624494589301995
7.18487700446997,-0.506131725384709,0.647496885387747
7.21356585627113,-0.511341922826494,0.550404466817317
6.96163304739567,-0.479608077304824,0.605666732938134
6.88673107159625,-0.478489699145959,0.53772098376045
7.05042517075702,-0.492466018547052,0.615467618141584
7.15728949387251,-0.516751781889546,0.636717656594496
6.84171815254659,-0.464804622154782,0.586155873324976
6.81627387705298,-0.470428000350651,0.584859350173448
7.19759160794891,-0.51769607151875,0.616468786949362
7.17839262179307,-0.505493293468855,0.588329332382546
6.92203542518764,-0.477509593530615,0.607019883052315
7.24577085599108,-0.523246122251623,0.679681914347434
6.55338543037361,-0.436962296614315,0.556106280959288
6.97205090602094,-0.495658108103971,0.616236792027219
7.19368287649338,-0.509594631326641,0.645099180725762
6.87207099759543,-0.469867709841133,0.586357482512008
7.34001953727297,-0.539595681163554,0.632747966675575
7.03400374726615,-0.496350358577506,0.572876857295525
7.28965833196828,-0.520440901133869,0.584173586889394
6.5777116501517,-0.432620326057528,0.532137181976311
7.13802465906212,-0.503470091588912,0.596397980891268
7.09063791495842,-0.504495165465989,0.553748360147798
7.00979734109582,-0.487088511000892,0.604646271726393
7.28616572335873,-0.519381824316939,0.583133240806924
6.85456247461245,-0.473362660098551,0.603062042770862
7.03165745736559,-0.49704115917042,0.622842378814976
7.04538429689695,-0.49612593202359,0.553769437772574
7.13722639478988,-0.50948324233083,0.590006784467943
6.9990285735511,-0.488548775476769,0.598833145321329
6.95314152812733,-0.477937430134052,0.597807382022871
6.91020107385482,-0.483214151880069,0.573531813140438
7.40011318197198,-0.551022392065268,0.607646794847942
6.89138593327863,-0.476253767375908,0.591229409358228
7.17251173188817,-0.501912580567126,0.586139782873243
7.03091116775629,-0.500794006907047,0.600438173538436
6.99938268539421,-0.486862494817122,0.579178624542513
7.21729707201623,-0.510391514537235,0.572299753300996
7.09971857712013,-0.494243962273134,0.563620874860705
7.25288121533102,-0.512306862370457,0.612877744153952
6.9485648804747,-0.484419234121221,0.607481580679943
6.99041136111551,-0.489772640495307,0.58321682305561
6.7378773412938,-0.455954863821415,0.596504532343426
7.16884445092083,-0.510786158915626,0.572653587996698
7.28529549206417,-0.526950178834451,0.58250824782585
6.66771175643657,-0.447512451293702,0.579470704833607
7.26288280492313,-0.524310312738569,0.56379430975169
7.14377822497815,-0.509517786000405,0.578617227599082
7.16554650961659,-0.515848987992792,0.598401847428661
7.12430941313544,-0.500841955174149,0.566482306646127
6.97067473818064,-0.478613162784442,0.602725076762509
7.12702178790768,-0.508641109033507,0.603875462953654
7.04387968302379,-0.487305313450954,0.557833732544534
7.02560665287351,-0.496124336096547,0.621804714271922
7.14643727683489,-0.518046601983029,0.633530477588506
7.07311637316547,-0.493452285415865,0.666919056642351
6.94383914837922,-0.479056791891044,0.577475936768508
6.97486771615637,-0.49566891354186,0.642048388642862
7.29975675611968,-0.518660542597285,0.614777279477441
6.7985778700364,-0.455789173249185,0.541654798055142
6.88547022783536,-0.476264824677747,0.616741610417528
7.0058781733357,-0.490382657893743,0.5060332046128
7.18286285312622,-0.504934806203114,0.619646825658223
7.15201985619214,-0.50993440634572,0.555446550059989
6.99604771043835,-0.489549030379121,0.604927355420391
6.71757114915504,-0.449090494544742,0.595113159795313
7.01701725680604,-0.488955345864293,0.635490531489492
6.91997946997342,-0.486562028571613,0.599334364121513
7.33330396278591,-0.530149047243626,0.54722419411794
7.13134647101915,-0.504209567416007,0.590527911459788
7.13482638013772,-0.499298429144005,0.576977141927866
7.22091107824196,-0.507877504383023,0.544456801753908
6.70229504377597,-0.45233796237484,0.581642332808554
7.12189559206363,-0.506031448360051,0.561380092874816
6.99029051109123,-0.482417784995621,0.614986852013548
7.04267479916181,-0.483292723745393,0.585724527927619
6.86103064046233,-0.468507846675509,0.599905492893521
7.21938138855778,-0.510820225526966,0.587621204099964
6.95486934201807,-0.472014827513537,0.596117371222697
7.11733383028607,-0.505270902017314,0.568786042179015
7.13113678840267,-0.510570588927851,0.582014725019144
6.94751063532459,-0.479869399928374,0.631049152664596
7.07534475724222,-0.495570757464313,0.554213802535831
7.20070093140817,-0.509706727359658,0.645536903613526
7.13528403361927,-0.502913478528736,0.591190355081142
7.01339346167553,-0.491210972846686,0.553192602534007
6.76872634797412,-0.450211895426202,0.564483527466563
7.19697549680388,-0.522627948675326,0.572068804177521
7.09160603826642,-0.502606215900934,0.571642571189766
7.26398318010673,-0.509988910001945,0.578670359070378
6.83612008181112,-0.471654798828498,0.614242569446436
7.24105375207526,-0.523511295618559,0.574758957246882
6.8934434234673,-0.481992679780744,0.572552375073309
7.25616233836612,-0.530543570169607,0.591318675036076
6.8425860566568,-0.47178910127958,0.61616715669739
6.97909890502765,-0.492266728398466,0.583890003492271
6.722032189983,-0.45300980741686,0.619190004914702
7.00111637428279,-0.485383279570635,0.586349466746427
6.87682706008044,-0.477995513545906,0.574799316709826
7.07164807190063,-0.490581176879833,0.524236648014558
7.03166899293087,-0.495591181338914,0.573059018582065
6.5553613824462,-0.436421838463081,0.584604912605692
7.21526566220772,-0.510771857695628,0.57526848272074
7.01104134288078,-0.496755477253873,0.552938041001721
7.16634357847276,-0.502050841628588,0.646436420482879
6.9199496546815,-0.472690898933488,0.620257295629756
7.26150657073514,-0.518453356377105,0.609094435708974
7.06908715461491,-0.502491441897803,0.598796028731964
7.2260623263458,-0.514163423777542,0.57962221939887
7.00154124642302,-0.492412752161252,0.554256234347076
7.13528403361927,-0.502913478528736,0.591190355081142
7.25024935713392,-0.521189357232409,0.55979160944957
7.18133388648416,-0.502177889803937,0.583108933493728
7.36864074135089,-0.538465899070771,0.621806181834724
6.56943304925379,-0.436726700358211,0.598230212178953
6.88058599987867,-0.479018071539307,0.572981357514843
6.94414758259422,-0.476871814128175,0.596091202112443
7.24198594247565,-0.529099037076851,0.621056780928616
6.99672936301435,-0.490324802235094,0.637829278992538
6.96361088429019,-0.490621005417851,0.627215478690692
7.03287413423729,-0.494278059152401,0.568379618929994
7.00000658079327,-0.486381328556013,0.610619553422607
7.09367360133513,-0.502483594489223,0.625355675789378
6.90916693298129,-0.479366146394495,0.593166375906266
7.16933393985819,-0.519003244482597,0.583659678388105
6.90008148866278,-0.473437433194343,0.632815785266623
6.98303069241353,-0.481947758203467,0.588950224324287
7.11937473240083,-0.496201440984907,0.574370825162348
6.94432328924539,-0.485636991086261,0.623259815625265
7.27173315563274,-0.517859828770531,0.660268701539243
7.31444287023389,-0.520919236342141,0.60837495395559
7.25546312778219,-0.515726498109309,0.565308896889521
7.0110420684723,-0.489114277838377,0.603294799980233
7.02269729697686,-0.498629478223703,0.606619942173691
6.92350821777522,-0.474773019237359,0.566085399138762
6.98407668684246,-0.494611957097448,0.639522945158465
7.37219713744145,-0.536231956500847,0.603074324657523
7.20350331950051,-0.510931496840821,0.592258060624009
6.87174748813862,-0.475205500242038,0.573684678742571
7.01424641264627,-0.480707089731043,0.604698510509035
7.14164073903549,-0.498564612583278,0.600788258181019
7.51068367170811,-0.550284585854457,0.639050349723432
7.1881900748514,-0.512715907204065,0.607340633349836
6.77232025094641,-0.46234129795651,0.557978771497535
7.29726057200517,-0.51510241624708,0.607248703957138
6.77299772577085,-0.454507328005097,0.546886196642579
7.15406574275185,-0.505635008048032,0.576538786285915
7.0236430839902,-0.493154524547415,0.60575325297273
7.06838939687957,-0.501536664622887,0.648452329690564
7.21899506699538,-0.507111866793042,0.610926821540213
7.04184600492688,-0.490746052699933,0.591455770028227
7.21272670383234,-0.52369247955057,0.627193503508882
6.9518414360857,-0.480111900282535,0.649306631222624
7.34080659160164,-0.53578799955559,0.578530283859446
7.02708374209203,-0.482641669047971,0.624441387635871
7.16884445092083,-0.510786158915626,0.572653587996698
7.02951456141853,-0.489899980848426,0.59458647506175
7.08180403194184,-0.499870804049429,0.504912984533368
7.11980216031185,-0.507817132946569,0.575384658782198
7.10102179603346,-0.495517755382265,0.596829269917035
7.2487299293482,-0.515922781489798,0.572372519219337
7.30471851335829,-0.526645062693529,0.580554697499252
7.4969233708912,-0.562845794683961,0.573313715170787
7.042447804238,-0.479589869461431,0.574048247077594
6.97546745764227,-0.481073031167845,0.588469773131694
6.94553478846085,-0.489370667748398,0.573919917986014
6.78654654171369,-0.465948175833686,0.583612287312216
7.0707894658641,-0.489353587492796,0.537061114118841
6.96450764399201,-0.473641423055802,0.57007877654881
7.23474701476949,-0.518906156614514,0.535374699380568
6.89569259330688,-0.4707498414293,0.566650802261102
7.07108439515015,-0.491525143305536,0.598672219006746
7.2029286114281,-0.505605028252021,0.584938351379436
7.00980377828891,-0.486731232387208,0.58417911617946
6.86127899915021,-0.481644211802094,0.570569226868506
7.03164729734335,-0.492285075800352,0.52150365276412
6.98528681942128,-0.49039297354606,0.644257116452439
7.01043700328411,-0.489400375917601,0.620491359356843
7.25546312778219,-0.515726498109309,0.565308896889521
6.87401593208699,-0.475828451361098,0.629489558791936
7.11111287434492,-0.494408332931018,0.632918816261132
6.85272886517193,-0.468714641916254,0.589478289459407
6.69450072256773,-0.457752535937311,0.615420030884214
6.71022595090969,-0.449566607878153,0.602480786229412
6.95956149724411,-0.475048941752104,0.646119293688879
7.25509865820947,-0.521757645186466,0.608682562053684
6.78688955276486,-0.459598102111703,0.578553622966282
7.381855058994,-0.545566019091562,0.641930353649262
7.38700226882767,-0.531482634403591,0.641926830121989
6.95171510581925,-0.485349545699566,0.619218908635239
6.94368619013731,-0.479503776303785,0.579462460293281
7.00715692203208,-0.481034145635925,0.62236759411413
7.32149616552413,-0.527851786996976,0.629360323268913
6.63186202837958,-0.433356710047076,0.549842318740748
7.0696212795446,-0.4954870579689,0.507529589537944
6.9592141051291,-0.472434161689307,0.587372013120099
7.27005413099383,-0.5188219074465,0.661686217280681
6.58106900272141,-0.436150740409349,0.601819328093469
7.3796362490298,-0.536057581865092,0.601675105646979
6.72157748428497,-0.447715182317929,0.588259082899668
7.0696212795446,-0.4954870579689,0.507529589537944
7.01604341199598,-0.491760166510702,0.611762215817384
7.05519842410588,-0.489680184473126,0.588060061855727
7.04023579286095,-0.484214336790906,0.600218361480168
6.94043787592545,-0.473067077296509,0.564596950366059
7.04816256859216,-0.495280740494791,0.623220804842141
7.145474141829,-0.517733585073354,0.595857075831702
6.8369505998648,-0.464091366786202,0.553111354456066
7.10023263545678,-0.506562988957311,0.655838761028438
6.76259420816798,-0.458790388286913,0.628940375047565
6.94308030430123,-0.475957918612844,0.601329378402609
6.99877036747336,-0.489262082367477,0.569527548132708
6.94327869511009,-0.48297694095703,0.582502742431222
6.91285059573633,-0.469623955726932,0.61158980941674
6.96147365846463,-0.498041376343355,0.635018418360825
7.05840993524509,-0.490580233491825,0.578137720677445
7.17863934151347,-0.501237658911762,0.631030625510156
7.29631912551863,-0.520328454683309,0.58151922168144
7.12471075742882,-0.50060821443199,0.632900046118759
7.08488619668969,-0.494838611546089,0.589348786770356
7.02192339146031,-0.484280681758713,0.582781558528538
7.13103461725512,-0.495872757702809,0.546503007527824
7.08661550396642,-0.4949950987239,0.515877280170667
7.10882817681992,-0.502429104078042,0.611382259775884
7.02533510284867,-0.491891556488496,0.602214174902426
7.03980200443705,-0.495238777753354,0.570896797520645
6.83690618084583,-0.472991366573575,0.594946952820266
6.93880402832654,-0.487082555309418,0.629902694665812
7.3490713782087,-0.535608033769282,0.529544976647609
7.2111325965658,-0.510960906255271,0.54981071257872
7.01694295047554,-0.482614140504901,0.623454949215508
7.06373804221629,-0.497499982944541,0.609552733218698
7.16001645064963,-0.51138622888414,0.625629331827027
7.0940013209635,-0.500959719773116,0.56864838122274
7.04806220774171,-0.495607258389838,0.594894335612212
7.07046110083766,-0.500139255563588,0.577892795889764
6.86804925246163,-0.47078950768526,0.614106053053889
7.24116030871712,-0.52994069448577,0.61711541622744
7.21634173452181,-0.516812880406281,0.556487632755194
7.58274538966674,-0.561416331678924,0.608367704098357
7.17208241919378,-0.507727280596068,0.589621986440542
6.89635809047112,-0.478451515341618,0.543414982055001
6.95082598779022,-0.480437854141649,0.632933926783557
7.25274845854918,-0.510326405384391,0.569009150241325
7.30131712617976,-0.527699316536239,0.61946548214734
7.36077417998043,-0.529534804040885,0.569022539827576
6.83510171509566,-0.466444325888665,0.597617077415423
7.09755001707941,-0.507830159916857,0.628673775404409
6.962254153255,-0.484457342683788,0.569286378148679
6.64483317175893,-0.442142466856978,0.602997040277563
6.95867561382538,-0.482344142720881,0.611096597816133
6.83397700388083,-0.459950811736377,0.591700549659348
6.84931936758958,-0.467460274350087,0.621524304611017
6.86877685868008,-0.470289261812098,0.560979466480382
7.36961537421509,-0.535120573677102,0.639435366295445
7.09000288013404,-0.506004780232314,0.590031441734522
7.15947045544246,-0.505928155653186,0.589872336018898
7.0518070004138,-0.483609374458314,0.657921439859864
7.34683417326098,-0.535879694351077,0.642539085020406
7.23750320988417,-0.511566012350295,0.652004207156407
6.68605325163372,-0.44357291703559,0.579128004500009
6.80548514662214,-0.465761316124216,0.619508685521683
7.34737250603291,-0.533929000602995,0.601002983523268
7.36028770046165,-0.530165866412191,0.621175071494778
7.11279491049087,-0.503876332035869,0.606022265386239
7.11765984705084,-0.499423771208916,0.683150564591023
7.20607303950517,-0.516965959994981,0.63906277523657
7.00641491194402,-0.487184306866387,0.604758189976049
7.29005998197883,-0.527635529405948,0.62005094836078
7.34996447822952,-0.529592969874769,0.628509774534453
7.1062052079886,-0.502280179581399,0.627130415429919
6.88653214367413,-0.472290355290844,0.634997809255994
7.15354201318813,-0.506571428041675,0.619638938690319
7.3552460666629,-0.535354298144349,0.53347792056936
7.21049410448723,-0.518361059635747,0.618127694866828
7.16930647978048,-0.51274033175922,0.565028784227983
7.01148496407577,-0.493618428857848,0.578311851397744
6.96785714815642,-0.490741629170949,0.602968519710767
7.28213972237266,-0.523854280866276,0.589024757425852
6.82077393850713,-0.459557421847498,0.54682582326363
7.18498053272324,-0.503376966938905,0.613906518464471
7.2511082999393,-0.520690659937468,0.608056048526378
7.10031972865208,-0.508774164576013,0.605285628153928
7.05536977565938,-0.492631647581447,0.590864643446809
6.73559832887688,-0.443316984988873,0.619060091324287
7.02715769795167,-0.498870945132319,0.575117246951819
6.90667022353811,-0.475784478868246,0.619701296948566
7.22429649457318,-0.531010435433817,0.616282905914297
6.89120684794285,-0.466382884795864,0.563577510774171
6.93390774046062,-0.482580901210721,0.616343109339646
6.81295489050225,-0.455037681283945,0.616208893256459
7.08045825798639,-0.491662480133933,0.621769416005742
6.95647070985147,-0.479416856823253,0.56938031545542
7.15756055967403,-0.507830399779872,0.520844413737237
7.19202316466339,-0.516349931158244,0.613244282576391
6.76687294277987,-0.46470102457783,0.600884008485208
7.09658723931119,-0.504958771842896,0.575641381011734
7.24122364816915,-0.531590873691197,0.585958174312651
7.07635314604388,-0.50606255093051,0.605471402446097
6.94746500318196,-0.486357912851774,0.679616878911711
6.97048607682146,-0.483163499356736,0.586040095979043
7.4029390867405,-0.539424756626135,0.592912092258337
6.93344588755011,-0.478656284120065,0.636272060254016
7.00702993872893,-0.48665513522012,0.571209565055853
6.94467941797131,-0.475880768934616,0.568196642750418
7.24322610533751,-0.51636803871641,0.67011997680781
6.81489843557497,-0.464576489572119,0.593949601925109
6.92728955151126,-0.480913175425021,0.652217118067349
7.15182305902449,-0.509811723839587,0.570202819533911
6.9042347610334,-0.47189120482987,0.586904087744037
7.0377917950421,-0.48642795462403,0.623422368561314
7.22006576507345,-0.510747668407509,0.629278320086214
7.02990473282635,-0.493514078550637,0.580973977546722
6.80031719274718,-0.467075280286395,0.628890071267047
6.91665281731346,-0.468964961336652,0.613362947843065
7.21202396454255,-0.524516651834349,0.598610314102585
6.71662105721151,-0.450716445485808,0.553948736423686
7.1046536131907,-0.50597100007596,0.600162649684273
6.80636314783868,-0.471482954137283,0.640771357751625
6.75956417441464,-0.452620244520066,0.644867430903237
6.5777278394141,-0.433816225923627,0.601440458131415
6.74365973950288,-0.45706874721992,0.554579364206881
6.98116472790931,-0.493329294487027,0.597509171071313
7.06215172837427,-0.485788161273298,0.654524835987825
7.16863471291909,-0.512553492044779,0.605268116401033
7.29182168184133,-0.513514211840434,0.614181250446498
7.36544778124138,-0.534426145781635,0.654746292831245
7.05302652716185,-0.479142351298172,0.618052090825491
7.19567495417884,-0.513579042537501,0.60341844118905
7.01433596870266,-0.480926132527723,0.643414054944254
7.07871396856265,-0.497007500995893,0.584751027500682
6.9792788441861,-0.481131175271741,0.683831820751763
6.85073440503021,-0.465398691952433,0.640720005211328
7.32250637685881,-0.512814941865164,0.642821974033368
6.89600345565487,-0.478886304041606,0.605331459811752
7.01986265873878,-0.488420384498787,0.589182405676485
6.90215294903116,-0.478201095249363,0.61823180094293
6.76571542994568,-0.455290265150049,0.596416284560359
7.02921594587148,-0.490160066661911,0.569935948278517
7.07606462954063,-0.496021569039381,0.593219733734549
7.24957897042764,-0.518910274078922,0.611147363353997
7.0138481245595,-0.493227159580679,0.563548634755003
6.91525279310475,-0.471721153734732,0.6127307509835
7.21855011176216,-0.508365760727454,0.592537922045692
6.98283368012134,-0.47983303955903,0.524017708304517
6.99448357508109,-0.490674291061926,0.510496184788383
6.95711631615491,-0.486491863842402,0.584848954942078
6.86274076002114,-0.46889137083282,0.657508779784197
7.13499530130748,-0.513660837112093,0.631481763259442
7.27565661851533,-0.523109483738658,0.565559099654918
7.45870038888602,-0.547801852371013,0.544017571241144
6.93992525559806,-0.473867392800278,0.574751059875583
7.22594063201817,-0.521540099583785,0.605446269699296
7.21982121414583,-0.51629298334921,0.601223524317309
6.89529709322859,-0.468053009818943,0.622040233110641
6.86825091121195,-0.469854284095105,0.619084949605583
7.45791455267339,-0.54542255962706,0.544378079167302
6.76143463034083,-0.459319791756237,0.599025824733044
7.03078862235249,-0.489281541320808,0.578933061329389
6.91978414440571,-0.47362231818559,0.618033786437326
7.08830316315948,-0.49808546290802,0.560082044520516
6.90935240179683,-0.473902797801049,0.619538695124285
7.25519391377001,-0.525959320833014,0.597434993116135
6.97554595461929,-0.491353988068713,0.580143790752201
7.19766545591863,-0.515223507682331,0.580718302199497
7.12487733868667,-0.502025753950983,0.628774853404823
6.87230667903843,-0.476147101529295,0.625034716143124
7.00598479271508,-0.477412310220247,0.601352840772534
7.06467179807947,-0.502099813794707,0.576558357665119
7.04239708710224,-0.493218741546291,0.660442278988274
6.6416021252332,-0.445418049035612,0.603553869892311
6.83861280707066,-0.471217956177253,0.637975344675931
6.99034440828328,-0.485393872816885,0.595277145919997
7.02164311172317,-0.487049426917273,0.60003510162083
7.21058535380993,-0.513345214111309,0.614153980585686
7.00282278285748,-0.492535711746675,0.548672118866871
7.04518745290269,-0.490436674779246,0.554945288855858
7.30934540252559,-0.532896772918982,0.57161878387354
6.91859617982347,-0.480032151942099,0.580613708420091
6.94922214742283,-0.484229823284271,0.524912070423201
7.04896235420424,-0.485779139770019,0.563772080372283
7.01791705958681,-0.485242149260185,0.547989945147482
7.22087216745309,-0.522340301909238,0.670278002685124
7.04463075169382,-0.493611081470142,0.596987601411046
7.0047900205175,-0.487400590592724,0.597540215704431
7.3301409398967,-0.534377932069855,0.628062496362181
7.21493734769271,-0.512703239389915,0.608891811599789
7.59125791038494,-0.565017663738985,0.57772385203967
6.81137651333364,-0.470794840280185,0.563569863841691
7.2943724541493,-0.517739871717464,0.606082536059831
7.59646977352889,-0.561711344588202,0.604465281104265
6.7187494612749,-0.457672255641633,0.610027287953664
7.017353765477,-0.486310616750942,0.60828830050305
6.95424510801355,-0.490578034692109,0.625098169681096
6.97138341970012,-0.489836291416849,0.627667512236104
6.97277905608993,-0.479256775975456,0.505261400441144
7.36105856967815,-0.540487189396275,0.599417585472095
7.03728805591363,-0.493043967864537,0.617048188289278
7.18706329345351,-0.506449365745895,0.604185307973819
6.97551278360681,-0.484294779110664,0.613625444969184
6.79373161319945,-0.457236340172727,0.546797149798424
6.50270000318907,-0.4330679405336,0.599333552487155
6.96975437697824,-0.479961498157235,0.614291760772059
7.11455970612325,-0.502576714952524,0.575816646030714
